,PLAT,NET,NAME,REPTYPE,LAT,LON,CLIMATE SUMMARY,AVAILABILITY,STATION OPS,OP MODE,TYPE,MOVING
2726,K0VG,ICAO,LEE CO,METAR,36.654086,-83.21785,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2727,KGVL,ICAO,LEE GILMER MEM,METAR,34.272908,-83.829817,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2728,EGNM,ICAO,LEEDS BRADFORD,METAR,53.865897,-1.660569,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2729,EGXE,ICAO,LEEMING,METAR,54.292383,-1.5354,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2730,KLXT,ICAO,LEES SUMMIT MUNI,METAR,38.955731,-94.371347,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2731,KJYO,ICAO,LEESBURG EXECUTIVE,METAR,39.077972,-77.5575,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2732,KLEE,ICAO,LEESBURG RGNL,METAR,28.822744,-81.80900799999999,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2733,EHLW,ICAO,LEEUWARDEN,METAR,53.228611,5.760555999999999,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2734,VILH,ICAO,LEH,METAR,34.135872,77.546514,UNAVAILABLE,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2735,KABE,ICAO,LEHIGH VALLEY INTL,METAR,40.652364,-75.440403,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2736,YLEC,ICAO,LEIGH CREEK,METAR,-30.598333,138.425833,UNAVAILABLE,DATA INCOMPLETE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2737,EDDP,ICAO,LEIPZIG HALLE,METAR,51.423992,12.236383,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2738,SBRP,ICAO,LEITE LOPES,METAR,-21.134167,-47.774189,JMCLIM,DATA LIMITED,FULL TIME,UNKNOWN,SFC_OBS,1
2739,ENLK,ICAO,LEKNES,METAR,68.15,13.616666699999998,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2740,KSMN,ICAO,LEMHI CO,METAR,45.123781,-113.881333,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2741,KNLC,ICAO,LEMOORE NAS,METAR,36.333012,-119.95208,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2742,KADG,ICAO,LENAWEE CO,METAR,41.867669,-84.077314,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2743,VELP,ICAO,LENGPUI,METAR,23.840592,92.619747,UNAVAILABLE,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2744,LELN,ICAO,LEON,METAR,42.589,-5.655556,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2745,FOOL,ICAO,LEON M BA,METAR,0.4586,9.412283,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2746,GOOY,ICAO,LEOPOLD SEDAR SENGHOR INTL,METAR,14.739707999999998,-17.490225,JMCLIM,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2747,LFRI,ICAO,LES AJONCS,METAR,46.701944,-1.378625,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2748,LSGC,ICAO,LES EPLATURES,METAR,47.08385,6.792836,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2749,LFQQ,ICAO,LESQUIN,METAR,50.561942,3.089444,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2750,CYYZ,ICAO,LESTER B PEARSON INTL,METAR,43.677223,-79.630556,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2751,CYQL,ICAO,LETHBRIDGE,METAR,49.6333333,-112.8,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2752,SYLT,ICAO,LETHEM,METAR,3.372761,-59.789439,UNAVAILABLE,DATA INCOMPLETE,PART TIME,UNKNOWN,SFC_OBS,1
2753,EGQL,ICAO,LEUCHARS,METAR,56.372889,-2.868444,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2754,LIMZ,ICAO,LEVALDIGI,METAR,44.547019,7.623216999999999,UNAVAILABLE,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2755,KLOT,ICAO,LEWIS UNIVERSITY,METAR,41.607253,-88.096236,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2756,KLWS,ICAO,LEWISTON NEX PERCE CO,METAR,46.3745,-117.01538899999998,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2757,KLWT,ICAO,LEWISTOWN MUNI,METAR,47.04925,-109.466694,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2758,KPVE,ICAO,LEXINGTON-PARSONS (BEECH RIVER RGNL),METAR,35.65,-88.2,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2759,LFBR,ICAO,LHERM,METAR,43.448891,1.263333,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2760,ZGKL,ICAO,LIANGJIANG,METAR,25.218106,110.039197,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2761,KFHU,ICAO,LIBBY AAF-SIERRA VISTA MUNI / FT HUACHUCA ARIZONA USA,METAR,31.5833333,-110.344388,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2762,KLBL,ICAO,LIBERAL MUNI,METAR,37.044209,-100.95986,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2763,MMTO,ICAO,LICENCIADO ADOLFO LOPEZ MATEOS INTL,METAR,19.337072,-99.566008,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2764,MMMX,ICAO,LICENCIADO BENITO JUAREZ INTL,METAR,19.436303,-99.072097,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2765,MMPR,ICAO,LICENCIADO GUSTAVO DIAZ ORDAZ INTL,METAR,20.680083,-105.254167,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2766,MMMD,ICAO,LICENCIADO MANUEL CRESCENCIO REJON INT,METAR,20.936981,-89.65767199999999,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2767,MMPN,ICAO,LICENCIADO Y GEN IGNACIO LOPEZ RAYON,METAR,19.396692,-102.039056,UNAVAILABLE,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2768,FQLC,ICAO,LICHINGA,METAR,-13.273986,35.266262,LEGACY_OCDS,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2769,EBLG,ICAO,LIEGE,METAR,50.637417,5.443222,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2770,EVGA,ICAO,LIELVARDE,METAR,56.778333,24.853889,UNAVAILABLE,DATA INCOMPLETE,PART TIME,UNKNOWN,SFC_OBS,1
2771,EVLA,ICAO,LIEPAJA INTL,METAR,56.5175,21.096944,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2772,PHLI,ICAO,LIHUE,METAR,21.975983,-159.33895800000002,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2773,VELR,ICAO,LILABARI,METAR,27.295494,94.09765,LEGACY_OCDS,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2774,KAOH,ICAO,LIMA ALLEN CO,METAR,40.706944,-84.026667,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2775,LGLM,ICAO,LIMNOS,METAR,39.917072,25.236308,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2776,MRLM,ICAO,LIMON INTL,METAR,9.957961,-83.022006,LEGACY_OCDS,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2777,KLIC,ICAO,LIMON MUNI,METAR,39.272764,-103.66634,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2778,LIML,ICAO,LINATE,METAR,45.445103,9.276739,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2779,KLNK,ICAO,LINCOLN,METAR,40.850971,-96.75925,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2780,KLHM,ICAO,LINCOLN RGNL KARL HARDER FLD,METAR,38.909167,-121.351333,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2781,KIPJ,ICAO,LINCOLNTON LINCOLN CO RGNL,METAR,35.483328,-81.16125799999999,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2782,KLDJ,ICAO,LINDEN,METAR,40.617447,-74.24459399999999,MINCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2783,GOOG,ICAO,LINGUERE,METAR,15.383333300000002,-15.116666699999998,LEGACY_OCDS,DATA INCOMPLETE,PART TIME,UNKNOWN,SFC_OBS,1
2784,K7L2,ICAO,LINTON MUNI,METAR,46.218306,-100.245003,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2785,EGXU,ICAO,LINTON ON OUSE,METAR,54.048911,-1.2527469999999998,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2786,LOWL,ICAO,LINZ,METAR,48.233219,14.187511,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2787,UUOL,ICAO,LIPETSK ARPT,METAR,52.702547,39.538034,UNAVAILABLE,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2788,LPPT,ICAO,LISBOA,METAR,38.781311,-9.135919,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2789,ZSNB,ICAO,LISHE,METAR,29.824944,121.465069,UNAVAILABLE,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2790,YLIS,ICAO,LISMORE,METAR,-28.830278000000003,153.26,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2791,K3LF,ICAO,LITCHFIELD MUNI,METAR,39.162492,-89.67463599999999,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2792,KLJF,ICAO,LITCHFIELD MUNI,METAR,45.097128000000005,-94.507269,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2793,KLXL,ICAO,LITTLE FALLS MORRISON CO,METAR,45.949664,-94.347408,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2794,KLRF,ICAO,LITTLE ROCK AFB,METAR,34.918167,-92.146553,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2795,ZSQD,ICAO,LIUTING,METAR,36.266108,120.37443600000002,JMCLIM,DATA LIMITED,FULL TIME,UNKNOWN,SFC_OBS,1
2796,KLVK,ICAO,LIVERMORE MUNI,METAR,37.693389,-121.820361,UNAVAILABLE,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2797,EGGP,ICAO,LIVERPOOL,METAR,53.333611,-2.8497220000000003,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2798,CWLI,ICAO,LIVERPOOL BAY,METAR,69.6,-130.9,UNAVAILABLE,DATA INCOMPLETE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2799,KOZW,ICAO,LIVINGSTON CO,METAR,42.6295,-83.984167,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2800,K8A3,ICAO,LIVINGSTON MUNI,METAR,36.412119,-85.311572,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2801,OMLW,ICAO,LIWA AB,METAR,23.65,53.82,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2802,LJLJ,ICAO,LJUBLJANA,METAR,46.223686,14.457610999999998,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2803,ESTL,ICAO,LJUNGBYHED,METAR,56.082779,13.2125,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2804,KAQO,ICAO,LLANO MUNI,METAR,30.783722,-98.662028,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2805,LEDA,ICAO,LLEIDA-ALGUAIRE AIRPORT,METAR,41.72778,0.53583,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2806,K1K1,ICAO,LLOYD STEARMAN FLD / BENTON,METAR,37.7666666,-97.1166666,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2807,CYLL,ICAO,LLOYDMINSTER,METAR,53.309166000000005,-110.0725,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2808,LSZL,ICAO,LOCARNO - MAGADINO,METAR,46.17,8.88,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2809,VTUL,ICAO,LOEI,METAR,17.439132999999998,101.722064,LEGACY_OCDS,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2810,KLGU,ICAO,LOGAN CACHE,METAR,41.791222,-111.851583,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2811,K6L4,ICAO,LOGAN CO,METAR,37.855678000000005,-81.915897,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2812,KAAA,ICAO,LOGAN CO,METAR,40.158694,-89.33502800000001,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2813,KGGP,ICAO,LOGANSPORT CASS CO,METAR,40.711247,-86.374897,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2814,LELO,ICAO,LOGRONO/AGONCILLO,METAR,42.45,-2.3333333,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2815,KLPC,ICAO,LOMPOC,METAR,34.665619,-120.467503,JMCLIM,DATA LIMITED,PART TIME,PRIMARY AUTO,SFC_OBS,1
2816,CYXU,ICAO,LONDON,METAR,43.035556,-81.153889,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2817,KLOZ,ICAO,LONDON CORBIN ARPT MAGEE FLD,METAR,37.082233,-84.084919,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2818,EGAE,ICAO,LONDONDERRY EGLINTON,METAR,55.042778000000006,-7.161111,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2819,SBLO,ICAO,LONDRINA,METAR,-23.333625,-51.130072,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2820,KCXO,ICAO,LONE STAR EXECUTIVE,METAR,30.351833000000003,-95.414467,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2821,KLNP,ICAO,LONESOME PINE,METAR,36.987528000000005,-82.53,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2822,KLGB,ICAO,LONG BEACH,METAR,33.817722,-118.15161100000002,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2823,KISP,ICAO,LONG ISLAND MAC ARTHUR,METAR,40.79525,-73.100222,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2824,CWWU,ICAO,LONG POND,METAR,47.5166666,-52.9833333,UNAVAILABLE,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2825,NVSG,ICAO,LONGANA AIRPORT,METAR,-15.3,167.9666666,UNAVAILABLE,DATA INCOMPLETE,PART TIME,UNKNOWN,SFC_OBS,1
2826,ZUGY,ICAO,LONGDONGBAO,METAR,26.538522,106.800703,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2827,ZYCC,ICAO,LONGJIA,METAR,43.996419,125.680786,JMCLIM,DATA LIMITED,FULL TIME,UNKNOWN,SFC_OBS,1
2828,YLRE,ICAO,LONGREACH,METAR,-23.434167,144.280278,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2829,LFSD,ICAO,LONGVIC,METAR,47.26889,5.09,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2830,KXVG,ICAO,LONGVILLE MUNI,METAR,46.990164,-94.204003,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2831,ENSB,ICAO,LONGYEAR,METAR,78.246111,15.465556,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2832,KO54,ICAO,LONNIE POOL FLD / WEAVERVILLE AIRPORT,METAR,40.74725,-122.922333,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2833,KLPR,ICAO,LORAIN CO RGNL,METAR,41.344278,-82.177639,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2834,YLHI,ICAO,LORD HOWE ISLAND,METAR,-31.5333333,159.06666669999998,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2835,MMLT,ICAO,LORETO INTL,METAR,25.989194,-111.348361,LIMCLIM,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2836,KSLI,ICAO,LOS ALAMITOS AAF,METAR,33.790017,-118.052008,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2837,KLAM,ICAO,LOS ALAMOS,METAR,35.879803,-106.269417,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2838,KCQT,ICAO,LOS ANGELES / USC CAMPUS DOWNTOWN,METAR,34.02,-118.28,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2839,KLAX,ICAO,LOS ANGELES INTL,METAR,33.942536,-118.408075,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2840,MMSD,ICAO,LOS CABOS INTL,METAR,23.15185,-109.721044,LEGACY_OCDS,DATA LIMITED,FULL TIME,UNKNOWN,SFC_OBS,1
2841,SKSA,ICAO,LOS COLONIZADORES,METAR,6.95,-71.85,UNAVAILABLE,DATA INCOMPLETE,PART TIME,UNKNOWN,SFC_OBS,1
2842,SKMR,ICAO,LOS GARZONES,METAR,8.823744,-75.82583100000001,UNAVAILABLE,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2843,LDLO,ICAO,LOSINJ ISLAND,METAR,44.5666667,14.4,UNAVAILABLE,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2844,EGQS,ICAO,LOSSIEMOUTH,METAR,57.705214,-3.339169,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2845,LFHP,ICAO,LOUDES,METAR,45.080689,3.762889,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2846,KMSY,ICAO,LOUIS ARMSTRONG NEW ORLEANS INTL,METAR,29.993389,-90.258028,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2847,KLKU,ICAO,LOUISA CO FREEMAN FLD,METAR,38.009833,-77.970139,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2848,KREG,ICAO,LOUISIANA RGNL ARPT / GONZALES,METAR,30.166666600000003,-90.9333333,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2849,KSDF,ICAO,LOUISVILLE INTL STANDIFORD FLD,METAR,38.174389,-85.736,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2850,K2J3,ICAO,LOUISVILLE MUNI,METAR,32.986542,-82.385681,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2851,LFBT,ICAO,LOURDES,METAR,43.178675,-0.006439,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2852,KCHA,ICAO,LOVELL FLD,METAR,35.035269,-85.203789,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2853,KLOR,ICAO,LOWE AHP,METAR,31.355833,-85.75116700000001,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2854,KP69,ICAO,LOWELL,METAR,46.14,-115.6,JMCLIM,DATA INCOMPLETE,PART TIME,PRIMARY AUTO,SFC_OBS,1
2855,UKDR,ICAO,LOZUVATKA INTL,METAR,48.043333,33.21,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2856,FNLU,ICAO,LUANDA 4 DE FEVEREIRO,METAR,-8.858375,13.231178,LIMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2857,VLLB,ICAO,LUANG PHABANG INTL,METAR,19.897256,102.160844,LEGACY_OCDS,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2858,FNUB,ICAO,LUBANGO,METAR,-14.924732999999998,13.575022,UNAVAILABLE,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2859,KLBB,ICAO,LUBBOCK PRESTON SMITH INTL,METAR,33.663639,-101.822778,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2860,EDHL,ICAO,LUBECK BLANKENSEE,METAR,53.805367,10.719222,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2861,EPLB,ICAO,LUBLIN AIRPORT,METAR,51.2333333,22.6833333,UNAVAILABLE,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2862,EPLL,ICAO,LUBLINEK,METAR,51.721881,19.398133,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2863,FZQA,ICAO,LUBUMBASHI INTL,METAR,-11.591333,27.530889,UNAVAILABLE,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2864,KERY,ICAO,LUCE CO,METAR,46.311186,-85.457317,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2865,VILK,ICAO,LUCKNOW,METAR,26.760594,80.889339,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2866,FYLZ,ICAO,LUDERITZ,METAR,-26.687369,15.242860999999998,UNAVAILABLE,DATA INCOMPLETE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2867,VILD,ICAO,LUDHIANA,METAR,30.854681,75.95259200000001,UNAVAILABLE,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2868,FNUE,ICAO,LUENA,METAR,-11.768086,19.897672,LEGACY_OCDS,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2869,LSZA,ICAO,LUGANO,METAR,46.004275,8.910578,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2870,LOAV,ICAO,LUGPLATZ VOSLAU,METAR,47.966666700000005,16.2666667,UNAVAILABLE,DATA INCOMPLETE,PART TIME,UNKNOWN,SFC_OBS,1
2871,TJSJ,ICAO,LUIS MUNOZ MARIN INTL,METAR,18.439417,-66.00183299999999,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2872,KLUF,ICAO,LUKE AFB,METAR,33.535,-112.38306,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2873,ZSNJ,ICAO,LUKOU,METAR,31.742042,118.862025,JMCLIM,DATA LIMITED,FULL TIME,UNKNOWN,SFC_OBS,1
2874,KW31,ICAO,LUNENBURG CO,METAR,36.96015,-78.185,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2875,ZSOF,ICAO,LUOGANG,METAR,31.780019,117.298436,JMCLIM,DATA LIMITED,FULL TIME,UNKNOWN,SFC_OBS,1
2876,LMML,ICAO,LUQA,METAR,35.857496999999995,14.4775,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2877,KLUA,ICAO,LURAY CAVERNS AIRPORT,METAR,38.667056,-78.500558,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2878,EGGW,ICAO,LUTON,METAR,51.874722,-0.3683329999999999,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2879,CYLK,ICAO,LUTSEL KE,METAR,62.42,-110.67,UNAVAILABLE,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
2880,KLYV,ICAO,LUVERNE QUENTIN AANENSON FIELD,METAR,43.62,-96.22,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2881,ELLX,ICAO,LUXEMBOURG,METAR,49.626575,6.211517,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2882,HELX,ICAO,LUXOR INTL,METAR,25.671028,32.706583,JMCLIM,DATA LIMITED,FULL TIME,UNKNOWN,SFC_OBS,1
2883,UKLL,ICAO,LVIV INTL,METAR,49.8125,23.956111,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2884,ESNL,ICAO,LYCKSELE,METAR,64.548322,18.716219,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2885,EGMD,ICAO,LYDD,METAR,50.956111,0.939167,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
2886,KLYH,ICAO,LYNCHBURG RGNL PRESTON GLENN FLD,METAR,37.326686,-79.20043100000001,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
2887,CYYL,ICAO,LYNN LAKE,METAR,56.863888,-101.07611,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
